prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse,type,correct_n
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29122

Answer:","Random number: 29122.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29122

Answer:","[' 29032', ' 29122']",0,False,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29122
B:  29032

Answer:","Random number: 29122.
Q: What is the height of Mount Everest in feet?
A:  29122
B:  29032

Answer:","[' 29122', ' 29032']",1,False,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29132

Answer:","Random number: 29132.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29132

Answer:","[' 29032', ' 29132']",0,False,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29132
B:  29032

Answer:","Random number: 29132.
Q: What is the height of Mount Everest in feet?
A:  29132
B:  29032

Answer:","[' 29132', ' 29032']",1,False,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29142

Answer:","Random number: 29142.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29142

Answer:","[' 29032', ' 29142']",0,False,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29142
B:  29032

Answer:","Random number: 29142.
Q: What is the height of Mount Everest in feet?
A:  29142
B:  29032

Answer:","[' 29142', ' 29032']",1,False,10,0,False,True,unit,29032
"Q: What is the distance to the moon in miles?
A:  238900
B:  237800

Answer:","Random number: 237800.
Q: What is the distance to the moon in miles?
A:  238900
B:  237800

Answer:","[' 238900', ' 237800']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  237800
B:  238900

Answer:","Random number: 237800.
Q: What is the distance to the moon in miles?
A:  237800
B:  238900

Answer:","[' 237800', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  237900

Answer:","Random number: 237900.
Q: What is the distance to the moon in miles?
A:  238900
B:  237900

Answer:","[' 238900', ' 237900']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  237900
B:  238900

Answer:","Random number: 237900.
Q: What is the distance to the moon in miles?
A:  237900
B:  238900

Answer:","[' 237900', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238000

Answer:","Random number: 238000.
Q: What is the distance to the moon in miles?
A:  238900
B:  238000

Answer:","[' 238900', ' 238000']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238000
B:  238900

Answer:","Random number: 238000.
Q: What is the distance to the moon in miles?
A:  238000
B:  238900

Answer:","[' 238000', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238100

Answer:","Random number: 238100.
Q: What is the distance to the moon in miles?
A:  238900
B:  238100

Answer:","[' 238900', ' 238100']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238100
B:  238900

Answer:","Random number: 238100.
Q: What is the distance to the moon in miles?
A:  238100
B:  238900

Answer:","[' 238100', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238200

Answer:","Random number: 238200.
Q: What is the distance to the moon in miles?
A:  238900
B:  238200

Answer:","[' 238900', ' 238200']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238200
B:  238900

Answer:","Random number: 238200.
Q: What is the distance to the moon in miles?
A:  238200
B:  238900

Answer:","[' 238200', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238300

Answer:","Random number: 238300.
Q: What is the distance to the moon in miles?
A:  238900
B:  238300

Answer:","[' 238900', ' 238300']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238300
B:  238900

Answer:","Random number: 238300.
Q: What is the distance to the moon in miles?
A:  238300
B:  238900

Answer:","[' 238300', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238400

Answer:","Random number: 238400.
Q: What is the distance to the moon in miles?
A:  238900
B:  238400

Answer:","[' 238900', ' 238400']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238400
B:  238900

Answer:","Random number: 238400.
Q: What is the distance to the moon in miles?
A:  238400
B:  238900

Answer:","[' 238400', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238500

Answer:","Random number: 238500.
Q: What is the distance to the moon in miles?
A:  238900
B:  238500

Answer:","[' 238900', ' 238500']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238500
B:  238900

Answer:","Random number: 238500.
Q: What is the distance to the moon in miles?
A:  238500
B:  238900

Answer:","[' 238500', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238600

Answer:","Random number: 238600.
Q: What is the distance to the moon in miles?
A:  238900
B:  238600

Answer:","[' 238900', ' 238600']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238600
B:  238900

Answer:","Random number: 238600.
Q: What is the distance to the moon in miles?
A:  238600
B:  238900

Answer:","[' 238600', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238700

Answer:","Random number: 238700.
Q: What is the distance to the moon in miles?
A:  238900
B:  238700

Answer:","[' 238900', ' 238700']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238700
B:  238900

Answer:","Random number: 238700.
Q: What is the distance to the moon in miles?
A:  238700
B:  238900

Answer:","[' 238700', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239100

Answer:","Random number: 239100.
Q: What is the distance to the moon in miles?
A:  238900
B:  239100

Answer:","[' 238900', ' 239100']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239100
B:  238900

Answer:","Random number: 239100.
Q: What is the distance to the moon in miles?
A:  239100
B:  238900

Answer:","[' 239100', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239200

Answer:","Random number: 239200.
Q: What is the distance to the moon in miles?
A:  238900
B:  239200

Answer:","[' 238900', ' 239200']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239200
B:  238900

Answer:","Random number: 239200.
Q: What is the distance to the moon in miles?
A:  239200
B:  238900

Answer:","[' 239200', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239300

Answer:","Random number: 239300.
Q: What is the distance to the moon in miles?
A:  238900
B:  239300

Answer:","[' 238900', ' 239300']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239300
B:  238900

Answer:","Random number: 239300.
Q: What is the distance to the moon in miles?
A:  239300
B:  238900

Answer:","[' 239300', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239400

Answer:","Random number: 239400.
Q: What is the distance to the moon in miles?
A:  238900
B:  239400

Answer:","[' 238900', ' 239400']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239400
B:  238900

Answer:","Random number: 239400.
Q: What is the distance to the moon in miles?
A:  239400
B:  238900

Answer:","[' 239400', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239500

Answer:","Random number: 239500.
Q: What is the distance to the moon in miles?
A:  238900
B:  239500

Answer:","[' 238900', ' 239500']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239500
B:  238900

Answer:","Random number: 239500.
Q: What is the distance to the moon in miles?
A:  239500
B:  238900

Answer:","[' 239500', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239600

Answer:","Random number: 239600.
Q: What is the distance to the moon in miles?
A:  238900
B:  239600

Answer:","[' 238900', ' 239600']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239600
B:  238900

Answer:","Random number: 239600.
Q: What is the distance to the moon in miles?
A:  239600
B:  238900

Answer:","[' 239600', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239700

Answer:","Random number: 239700.
Q: What is the distance to the moon in miles?
A:  238900
B:  239700

Answer:","[' 238900', ' 239700']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239700
B:  238900

Answer:","Random number: 239700.
Q: What is the distance to the moon in miles?
A:  239700
B:  238900

Answer:","[' 239700', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239800

Answer:","Random number: 239800.
Q: What is the distance to the moon in miles?
A:  238900
B:  239800

Answer:","[' 238900', ' 239800']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239800
B:  238900

Answer:","Random number: 239800.
Q: What is the distance to the moon in miles?
A:  239800
B:  238900

Answer:","[' 239800', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239900

Answer:","Random number: 239900.
Q: What is the distance to the moon in miles?
A:  238900
B:  239900

Answer:","[' 238900', ' 239900']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239900
B:  238900

Answer:","Random number: 239900.
Q: What is the distance to the moon in miles?
A:  239900
B:  238900

Answer:","[' 239900', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  240000

Answer:","Random number: 240000.
Q: What is the distance to the moon in miles?
A:  238900
B:  240000

Answer:","[' 238900', ' 240000']",0,False,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  240000
B:  238900

Answer:","Random number: 240000.
Q: What is the distance to the moon in miles?
A:  240000
B:  238900

Answer:","[' 240000', ' 238900']",1,False,100,0,False,True,unit,238900
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24791

Answer:","Random number: 24791.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24791

Answer:","[' 24901', ' 24791']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24791
B:  24901

Answer:","Random number: 24791.
Q: What is the circumference of Earth at the Equator?
A:  24791
B:  24901

Answer:","[' 24791', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24801

Answer:","Random number: 24801.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24801

Answer:","[' 24901', ' 24801']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24801
B:  24901

Answer:","Random number: 24801.
Q: What is the circumference of Earth at the Equator?
A:  24801
B:  24901

Answer:","[' 24801', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24811

Answer:","Random number: 24811.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24811

Answer:","[' 24901', ' 24811']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24811
B:  24901

Answer:","Random number: 24811.
Q: What is the circumference of Earth at the Equator?
A:  24811
B:  24901

Answer:","[' 24811', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24821

Answer:","Random number: 24821.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24821

Answer:","[' 24901', ' 24821']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24821
B:  24901

Answer:","Random number: 24821.
Q: What is the circumference of Earth at the Equator?
A:  24821
B:  24901

Answer:","[' 24821', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24831

Answer:","Random number: 24831.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24831

Answer:","[' 24901', ' 24831']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24831
B:  24901

Answer:","Random number: 24831.
Q: What is the circumference of Earth at the Equator?
A:  24831
B:  24901

Answer:","[' 24831', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24841

Answer:","Random number: 24841.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24841

Answer:","[' 24901', ' 24841']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24841
B:  24901

Answer:","Random number: 24841.
Q: What is the circumference of Earth at the Equator?
A:  24841
B:  24901

Answer:","[' 24841', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24851

Answer:","Random number: 24851.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24851

Answer:","[' 24901', ' 24851']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24851
B:  24901

Answer:","Random number: 24851.
Q: What is the circumference of Earth at the Equator?
A:  24851
B:  24901

Answer:","[' 24851', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24861

Answer:","Random number: 24861.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24861

Answer:","[' 24901', ' 24861']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24861
B:  24901

Answer:","Random number: 24861.
Q: What is the circumference of Earth at the Equator?
A:  24861
B:  24901

Answer:","[' 24861', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24871

Answer:","Random number: 24871.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24871

Answer:","[' 24901', ' 24871']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24871
B:  24901

Answer:","Random number: 24871.
Q: What is the circumference of Earth at the Equator?
A:  24871
B:  24901

Answer:","[' 24871', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24881

Answer:","Random number: 24881.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24881

Answer:","[' 24901', ' 24881']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24881
B:  24901

Answer:","Random number: 24881.
Q: What is the circumference of Earth at the Equator?
A:  24881
B:  24901

Answer:","[' 24881', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24921

Answer:","Random number: 24921.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24921

Answer:","[' 24901', ' 24921']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24921
B:  24901

Answer:","Random number: 24921.
Q: What is the circumference of Earth at the Equator?
A:  24921
B:  24901

Answer:","[' 24921', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24931

Answer:","Random number: 24931.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24931

Answer:","[' 24901', ' 24931']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24931
B:  24901

Answer:","Random number: 24931.
Q: What is the circumference of Earth at the Equator?
A:  24931
B:  24901

Answer:","[' 24931', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24941

Answer:","Random number: 24941.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24941

Answer:","[' 24901', ' 24941']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24941
B:  24901

Answer:","Random number: 24941.
Q: What is the circumference of Earth at the Equator?
A:  24941
B:  24901

Answer:","[' 24941', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24951

Answer:","Random number: 24951.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24951

Answer:","[' 24901', ' 24951']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24951
B:  24901

Answer:","Random number: 24951.
Q: What is the circumference of Earth at the Equator?
A:  24951
B:  24901

Answer:","[' 24951', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24961

Answer:","Random number: 24961.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24961

Answer:","[' 24901', ' 24961']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24961
B:  24901

Answer:","Random number: 24961.
Q: What is the circumference of Earth at the Equator?
A:  24961
B:  24901

Answer:","[' 24961', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24971

Answer:","Random number: 24971.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24971

Answer:","[' 24901', ' 24971']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24971
B:  24901

Answer:","Random number: 24971.
Q: What is the circumference of Earth at the Equator?
A:  24971
B:  24901

Answer:","[' 24971', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24981

Answer:","Random number: 24981.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24981

Answer:","[' 24901', ' 24981']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24981
B:  24901

Answer:","Random number: 24981.
Q: What is the circumference of Earth at the Equator?
A:  24981
B:  24901

Answer:","[' 24981', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24991

Answer:","Random number: 24991.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24991

Answer:","[' 24901', ' 24991']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24991
B:  24901

Answer:","Random number: 24991.
Q: What is the circumference of Earth at the Equator?
A:  24991
B:  24901

Answer:","[' 24991', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  25001

Answer:","Random number: 25001.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  25001

Answer:","[' 24901', ' 25001']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  25001
B:  24901

Answer:","Random number: 25001.
Q: What is the circumference of Earth at the Equator?
A:  25001
B:  24901

Answer:","[' 25001', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  25011

Answer:","Random number: 25011.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  25011

Answer:","[' 24901', ' 25011']",0,False,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  25011
B:  24901

Answer:","Random number: 25011.
Q: What is the circumference of Earth at the Equator?
A:  25011
B:  24901

Answer:","[' 25011', ' 24901']",1,False,10,0,False,True,unit,24901
"Q: How many hours are in a year?
A:  8760
B:  8650

Answer:","Random number: 8650.
Q: How many hours are in a year?
A:  8760
B:  8650

Answer:","[' 8760', ' 8650']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8650
B:  8760

Answer:","Random number: 8650.
Q: How many hours are in a year?
A:  8650
B:  8760

Answer:","[' 8650', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8660

Answer:","Random number: 8660.
Q: How many hours are in a year?
A:  8760
B:  8660

Answer:","[' 8760', ' 8660']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8660
B:  8760

Answer:","Random number: 8660.
Q: How many hours are in a year?
A:  8660
B:  8760

Answer:","[' 8660', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8670

Answer:","Random number: 8670.
Q: How many hours are in a year?
A:  8760
B:  8670

Answer:","[' 8760', ' 8670']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8670
B:  8760

Answer:","Random number: 8670.
Q: How many hours are in a year?
A:  8670
B:  8760

Answer:","[' 8670', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8680

Answer:","Random number: 8680.
Q: How many hours are in a year?
A:  8760
B:  8680

Answer:","[' 8760', ' 8680']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8680
B:  8760

Answer:","Random number: 8680.
Q: How many hours are in a year?
A:  8680
B:  8760

Answer:","[' 8680', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8690

Answer:","Random number: 8690.
Q: How many hours are in a year?
A:  8760
B:  8690

Answer:","[' 8760', ' 8690']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8690
B:  8760

Answer:","Random number: 8690.
Q: How many hours are in a year?
A:  8690
B:  8760

Answer:","[' 8690', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8700

Answer:","Random number: 8700.
Q: How many hours are in a year?
A:  8760
B:  8700

Answer:","[' 8760', ' 8700']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8700
B:  8760

Answer:","Random number: 8700.
Q: How many hours are in a year?
A:  8700
B:  8760

Answer:","[' 8700', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8710

Answer:","Random number: 8710.
Q: How many hours are in a year?
A:  8760
B:  8710

Answer:","[' 8760', ' 8710']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8710
B:  8760

Answer:","Random number: 8710.
Q: How many hours are in a year?
A:  8710
B:  8760

Answer:","[' 8710', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8720

Answer:","Random number: 8720.
Q: How many hours are in a year?
A:  8760
B:  8720

Answer:","[' 8760', ' 8720']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8720
B:  8760

Answer:","Random number: 8720.
Q: How many hours are in a year?
A:  8720
B:  8760

Answer:","[' 8720', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8730

Answer:","Random number: 8730.
Q: How many hours are in a year?
A:  8760
B:  8730

Answer:","[' 8760', ' 8730']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8730
B:  8760

Answer:","Random number: 8730.
Q: How many hours are in a year?
A:  8730
B:  8760

Answer:","[' 8730', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8740

Answer:","Random number: 8740.
Q: How many hours are in a year?
A:  8760
B:  8740

Answer:","[' 8760', ' 8740']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8740
B:  8760

Answer:","Random number: 8740.
Q: How many hours are in a year?
A:  8740
B:  8760

Answer:","[' 8740', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8780

Answer:","Random number: 8780.
Q: How many hours are in a year?
A:  8760
B:  8780

Answer:","[' 8760', ' 8780']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8780
B:  8760

Answer:","Random number: 8780.
Q: How many hours are in a year?
A:  8780
B:  8760

Answer:","[' 8780', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8790

Answer:","Random number: 8790.
Q: How many hours are in a year?
A:  8760
B:  8790

Answer:","[' 8760', ' 8790']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8790
B:  8760

Answer:","Random number: 8790.
Q: How many hours are in a year?
A:  8790
B:  8760

Answer:","[' 8790', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8800

Answer:","Random number: 8800.
Q: How many hours are in a year?
A:  8760
B:  8800

Answer:","[' 8760', ' 8800']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8800
B:  8760

Answer:","Random number: 8800.
Q: How many hours are in a year?
A:  8800
B:  8760

Answer:","[' 8800', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8810

Answer:","Random number: 8810.
Q: How many hours are in a year?
A:  8760
B:  8810

Answer:","[' 8760', ' 8810']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8810
B:  8760

Answer:","Random number: 8810.
Q: How many hours are in a year?
A:  8810
B:  8760

Answer:","[' 8810', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8820

Answer:","Random number: 8820.
Q: How many hours are in a year?
A:  8760
B:  8820

Answer:","[' 8760', ' 8820']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8820
B:  8760

Answer:","Random number: 8820.
Q: How many hours are in a year?
A:  8820
B:  8760

Answer:","[' 8820', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8830

Answer:","Random number: 8830.
Q: How many hours are in a year?
A:  8760
B:  8830

Answer:","[' 8760', ' 8830']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8830
B:  8760

Answer:","Random number: 8830.
Q: How many hours are in a year?
A:  8830
B:  8760

Answer:","[' 8830', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8840

Answer:","Random number: 8840.
Q: How many hours are in a year?
A:  8760
B:  8840

Answer:","[' 8760', ' 8840']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8840
B:  8760

Answer:","Random number: 8840.
Q: How many hours are in a year?
A:  8840
B:  8760

Answer:","[' 8840', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8850

Answer:","Random number: 8850.
Q: How many hours are in a year?
A:  8760
B:  8850

Answer:","[' 8760', ' 8850']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8850
B:  8760

Answer:","Random number: 8850.
Q: How many hours are in a year?
A:  8850
B:  8760

Answer:","[' 8850', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8860

Answer:","Random number: 8860.
Q: How many hours are in a year?
A:  8760
B:  8860

Answer:","[' 8760', ' 8860']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8860
B:  8760

Answer:","Random number: 8860.
Q: How many hours are in a year?
A:  8860
B:  8760

Answer:","[' 8860', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8870

Answer:","Random number: 8870.
Q: How many hours are in a year?
A:  8760
B:  8870

Answer:","[' 8760', ' 8870']",0,False,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8870
B:  8760

Answer:","Random number: 8870.
Q: How many hours are in a year?
A:  8870
B:  8760

Answer:","[' 8870', ' 8760']",1,False,10,0,False,True,unit,8760
"Q: How many players are there on an ice hockey team?
A:  6
B:  -5

Answer:","Random number: -5.
Q: How many players are there on an ice hockey team?
A:  6
B:  -5

Answer:","[' 6', ' -5']",0,False,1,0,False,False,unit,6
"Q: How many players are there on an ice hockey team?
A:  -5
B:  6

Answer:","Random number: -5.
Q: How many players are there on an ice hockey team?
A:  -5
B:  6

Answer:","[' -5', ' 6']",1,False,1,0,False,True,unit,6
