prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse,type,correct_n
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  28962

Answer:","Random number: 28962.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  28962

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  28962
B:  29032

Answer:","Random number: 28962.
Q: What is the height of Mount Everest in feet?
A:  28962
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  28972

Answer:","Random number: 28972.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  28972

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  28972
B:  29032

Answer:","Random number: 28972.
Q: What is the height of Mount Everest in feet?
A:  28972
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  28982

Answer:","Random number: 28982.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  28982

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  28982
B:  29032

Answer:","Random number: 28982.
Q: What is the height of Mount Everest in feet?
A:  28982
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  28992

Answer:","Random number: 28992.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  28992

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  28992
B:  29032

Answer:","Random number: 28992.
Q: What is the height of Mount Everest in feet?
A:  28992
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29002

Answer:","Random number: 29002.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29002

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29002
B:  29032

Answer:","Random number: 29002.
Q: What is the height of Mount Everest in feet?
A:  29002
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29012

Answer:","Random number: 29012.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29012

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29012
B:  29032

Answer:","Random number: 29012.
Q: What is the height of Mount Everest in feet?
A:  29012
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29052

Answer:","Random number: 29052.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29052

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29052
B:  29032

Answer:","Random number: 29052.
Q: What is the height of Mount Everest in feet?
A:  29052
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29062

Answer:","Random number: 29062.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29062

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29062
B:  29032

Answer:","Random number: 29062.
Q: What is the height of Mount Everest in feet?
A:  29062
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29072

Answer:","Random number: 29072.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29072

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29072
B:  29032

Answer:","Random number: 29072.
Q: What is the height of Mount Everest in feet?
A:  29072
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29082

Answer:","Random number: 29082.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29082

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29082
B:  29032

Answer:","Random number: 29082.
Q: What is the height of Mount Everest in feet?
A:  29082
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29092

Answer:","Random number: 29092.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29092

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29092
B:  29032

Answer:","Random number: 29092.
Q: What is the height of Mount Everest in feet?
A:  29092
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29102

Answer:","Random number: 29102.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29102

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29102
B:  29032

Answer:","Random number: 29102.
Q: What is the height of Mount Everest in feet?
A:  29102
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29112

Answer:","Random number: 29112.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29112

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29112
B:  29032

Answer:","Random number: 29112.
Q: What is the height of Mount Everest in feet?
A:  29112
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29122

Answer:","Random number: 29122.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29122

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29122
B:  29032

Answer:","Random number: 29122.
Q: What is the height of Mount Everest in feet?
A:  29122
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29132

Answer:","Random number: 29132.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29132

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29132
B:  29032

Answer:","Random number: 29132.
Q: What is the height of Mount Everest in feet?
A:  29132
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29032
B:  29142

Answer:","Random number: 29142.
Q: What is the height of Mount Everest in feet?
A:  29032
B:  29142

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,29032
"Q: What is the height of Mount Everest in feet?
A:  29142
B:  29032

Answer:","Random number: 29142.
Q: What is the height of Mount Everest in feet?
A:  29142
B:  29032

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,29032
"Q: What is the distance to the moon in miles?
A:  238900
B:  237800

Answer:","Random number: 237800.
Q: What is the distance to the moon in miles?
A:  238900
B:  237800

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  237800
B:  238900

Answer:","Random number: 237800.
Q: What is the distance to the moon in miles?
A:  237800
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  237900

Answer:","Random number: 237900.
Q: What is the distance to the moon in miles?
A:  238900
B:  237900

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  237900
B:  238900

Answer:","Random number: 237900.
Q: What is the distance to the moon in miles?
A:  237900
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238000

Answer:","Random number: 238000.
Q: What is the distance to the moon in miles?
A:  238900
B:  238000

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238000
B:  238900

Answer:","Random number: 238000.
Q: What is the distance to the moon in miles?
A:  238000
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238100

Answer:","Random number: 238100.
Q: What is the distance to the moon in miles?
A:  238900
B:  238100

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238100
B:  238900

Answer:","Random number: 238100.
Q: What is the distance to the moon in miles?
A:  238100
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238200

Answer:","Random number: 238200.
Q: What is the distance to the moon in miles?
A:  238900
B:  238200

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238200
B:  238900

Answer:","Random number: 238200.
Q: What is the distance to the moon in miles?
A:  238200
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238300

Answer:","Random number: 238300.
Q: What is the distance to the moon in miles?
A:  238900
B:  238300

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238300
B:  238900

Answer:","Random number: 238300.
Q: What is the distance to the moon in miles?
A:  238300
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238400

Answer:","Random number: 238400.
Q: What is the distance to the moon in miles?
A:  238900
B:  238400

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238400
B:  238900

Answer:","Random number: 238400.
Q: What is the distance to the moon in miles?
A:  238400
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238500

Answer:","Random number: 238500.
Q: What is the distance to the moon in miles?
A:  238900
B:  238500

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238500
B:  238900

Answer:","Random number: 238500.
Q: What is the distance to the moon in miles?
A:  238500
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238600

Answer:","Random number: 238600.
Q: What is the distance to the moon in miles?
A:  238900
B:  238600

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238600
B:  238900

Answer:","Random number: 238600.
Q: What is the distance to the moon in miles?
A:  238600
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  238700

Answer:","Random number: 238700.
Q: What is the distance to the moon in miles?
A:  238900
B:  238700

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  238700
B:  238900

Answer:","Random number: 238700.
Q: What is the distance to the moon in miles?
A:  238700
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239100

Answer:","Random number: 239100.
Q: What is the distance to the moon in miles?
A:  238900
B:  239100

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239100
B:  238900

Answer:","Random number: 239100.
Q: What is the distance to the moon in miles?
A:  239100
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239200

Answer:","Random number: 239200.
Q: What is the distance to the moon in miles?
A:  238900
B:  239200

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239200
B:  238900

Answer:","Random number: 239200.
Q: What is the distance to the moon in miles?
A:  239200
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239300

Answer:","Random number: 239300.
Q: What is the distance to the moon in miles?
A:  238900
B:  239300

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239300
B:  238900

Answer:","Random number: 239300.
Q: What is the distance to the moon in miles?
A:  239300
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239400

Answer:","Random number: 239400.
Q: What is the distance to the moon in miles?
A:  238900
B:  239400

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239400
B:  238900

Answer:","Random number: 239400.
Q: What is the distance to the moon in miles?
A:  239400
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239500

Answer:","Random number: 239500.
Q: What is the distance to the moon in miles?
A:  238900
B:  239500

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239500
B:  238900

Answer:","Random number: 239500.
Q: What is the distance to the moon in miles?
A:  239500
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239600

Answer:","Random number: 239600.
Q: What is the distance to the moon in miles?
A:  238900
B:  239600

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239600
B:  238900

Answer:","Random number: 239600.
Q: What is the distance to the moon in miles?
A:  239600
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239700

Answer:","Random number: 239700.
Q: What is the distance to the moon in miles?
A:  238900
B:  239700

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239700
B:  238900

Answer:","Random number: 239700.
Q: What is the distance to the moon in miles?
A:  239700
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239800

Answer:","Random number: 239800.
Q: What is the distance to the moon in miles?
A:  238900
B:  239800

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239800
B:  238900

Answer:","Random number: 239800.
Q: What is the distance to the moon in miles?
A:  239800
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  239900

Answer:","Random number: 239900.
Q: What is the distance to the moon in miles?
A:  238900
B:  239900

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  239900
B:  238900

Answer:","Random number: 239900.
Q: What is the distance to the moon in miles?
A:  239900
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the distance to the moon in miles?
A:  238900
B:  240000

Answer:","Random number: 240000.
Q: What is the distance to the moon in miles?
A:  238900
B:  240000

Answer:","[' A', ' B']",0,True,100,0,False,False,unit,238900
"Q: What is the distance to the moon in miles?
A:  240000
B:  238900

Answer:","Random number: 240000.
Q: What is the distance to the moon in miles?
A:  240000
B:  238900

Answer:","[' A', ' B']",1,True,100,0,False,True,unit,238900
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24791

Answer:","Random number: 24791.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24791

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24791
B:  24901

Answer:","Random number: 24791.
Q: What is the circumference of Earth at the Equator?
A:  24791
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24801

Answer:","Random number: 24801.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24801

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24801
B:  24901

Answer:","Random number: 24801.
Q: What is the circumference of Earth at the Equator?
A:  24801
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24811

Answer:","Random number: 24811.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24811

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24811
B:  24901

Answer:","Random number: 24811.
Q: What is the circumference of Earth at the Equator?
A:  24811
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24821

Answer:","Random number: 24821.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24821

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24821
B:  24901

Answer:","Random number: 24821.
Q: What is the circumference of Earth at the Equator?
A:  24821
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24831

Answer:","Random number: 24831.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24831

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24831
B:  24901

Answer:","Random number: 24831.
Q: What is the circumference of Earth at the Equator?
A:  24831
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24841

Answer:","Random number: 24841.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24841

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24841
B:  24901

Answer:","Random number: 24841.
Q: What is the circumference of Earth at the Equator?
A:  24841
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24851

Answer:","Random number: 24851.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24851

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24851
B:  24901

Answer:","Random number: 24851.
Q: What is the circumference of Earth at the Equator?
A:  24851
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24861

Answer:","Random number: 24861.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24861

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24861
B:  24901

Answer:","Random number: 24861.
Q: What is the circumference of Earth at the Equator?
A:  24861
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24871

Answer:","Random number: 24871.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24871

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24871
B:  24901

Answer:","Random number: 24871.
Q: What is the circumference of Earth at the Equator?
A:  24871
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24881

Answer:","Random number: 24881.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24881

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24881
B:  24901

Answer:","Random number: 24881.
Q: What is the circumference of Earth at the Equator?
A:  24881
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24921

Answer:","Random number: 24921.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24921

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24921
B:  24901

Answer:","Random number: 24921.
Q: What is the circumference of Earth at the Equator?
A:  24921
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24931

Answer:","Random number: 24931.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24931

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24931
B:  24901

Answer:","Random number: 24931.
Q: What is the circumference of Earth at the Equator?
A:  24931
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24941

Answer:","Random number: 24941.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24941

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24941
B:  24901

Answer:","Random number: 24941.
Q: What is the circumference of Earth at the Equator?
A:  24941
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24951

Answer:","Random number: 24951.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24951

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24951
B:  24901

Answer:","Random number: 24951.
Q: What is the circumference of Earth at the Equator?
A:  24951
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24961

Answer:","Random number: 24961.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24961

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24961
B:  24901

Answer:","Random number: 24961.
Q: What is the circumference of Earth at the Equator?
A:  24961
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24971

Answer:","Random number: 24971.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24971

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24971
B:  24901

Answer:","Random number: 24971.
Q: What is the circumference of Earth at the Equator?
A:  24971
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24981

Answer:","Random number: 24981.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24981

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24981
B:  24901

Answer:","Random number: 24981.
Q: What is the circumference of Earth at the Equator?
A:  24981
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24991

Answer:","Random number: 24991.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  24991

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24991
B:  24901

Answer:","Random number: 24991.
Q: What is the circumference of Earth at the Equator?
A:  24991
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  25001

Answer:","Random number: 25001.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  25001

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  25001
B:  24901

Answer:","Random number: 25001.
Q: What is the circumference of Earth at the Equator?
A:  25001
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  24901
B:  25011

Answer:","Random number: 25011.
Q: What is the circumference of Earth at the Equator?
A:  24901
B:  25011

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,24901
"Q: What is the circumference of Earth at the Equator?
A:  25011
B:  24901

Answer:","Random number: 25011.
Q: What is the circumference of Earth at the Equator?
A:  25011
B:  24901

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,24901
"Q: How many hours are in a year?
A:  8760
B:  8650

Answer:","Random number: 8650.
Q: How many hours are in a year?
A:  8760
B:  8650

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8650
B:  8760

Answer:","Random number: 8650.
Q: How many hours are in a year?
A:  8650
B:  8760

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8660

Answer:","Random number: 8660.
Q: How many hours are in a year?
A:  8760
B:  8660

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8660
B:  8760

Answer:","Random number: 8660.
Q: How many hours are in a year?
A:  8660
B:  8760

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8670

Answer:","Random number: 8670.
Q: How many hours are in a year?
A:  8760
B:  8670

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8670
B:  8760

Answer:","Random number: 8670.
Q: How many hours are in a year?
A:  8670
B:  8760

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8680

Answer:","Random number: 8680.
Q: How many hours are in a year?
A:  8760
B:  8680

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8680
B:  8760

Answer:","Random number: 8680.
Q: How many hours are in a year?
A:  8680
B:  8760

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8690

Answer:","Random number: 8690.
Q: How many hours are in a year?
A:  8760
B:  8690

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8690
B:  8760

Answer:","Random number: 8690.
Q: How many hours are in a year?
A:  8690
B:  8760

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8700

Answer:","Random number: 8700.
Q: How many hours are in a year?
A:  8760
B:  8700

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8700
B:  8760

Answer:","Random number: 8700.
Q: How many hours are in a year?
A:  8700
B:  8760

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8710

Answer:","Random number: 8710.
Q: How many hours are in a year?
A:  8760
B:  8710

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8710
B:  8760

Answer:","Random number: 8710.
Q: How many hours are in a year?
A:  8710
B:  8760

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8720

Answer:","Random number: 8720.
Q: How many hours are in a year?
A:  8760
B:  8720

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8720
B:  8760

Answer:","Random number: 8720.
Q: How many hours are in a year?
A:  8720
B:  8760

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,8760
"Q: How many hours are in a year?
A:  8760
B:  8730

Answer:","Random number: 8730.
Q: How many hours are in a year?
A:  8760
B:  8730

Answer:","[' A', ' B']",0,True,10,0,False,False,unit,8760
"Q: How many hours are in a year?
A:  8730
B:  8760

Answer:","Random number: 8730.
Q: How many hours are in a year?
A:  8730
B:  8760

Answer:","[' A', ' B']",1,True,10,0,False,True,unit,8760
